Total Population,California County,Longitude,Latitude,PM2.5,Cleanup Sites,Haz. Waste,Pollution Burden,Asthma,Cardiovascular Disease,Traffic
3606,Ventura ,-118.8516573,34.1938841,9.223182286,0.0,0.14,36.3392687085606,22.31,8.3,1353.240949
3350,Placer ,-120.9841213,38.993655,7.026060068,0.0,0.0,22.1306125567863,23.88,6.55,735.1062847
4066,Los Angeles,-118.1745514,34.1341118,11.34982652,9.0,0.15,51.2373192065328,23.17,6.68,1625.82676
5881,San Diego,-117.2420969,32.9677976,8.735699203,1.4,0.11,27.9313256354225,9.34,5.18,2102.712989
3641,Alameda ,-121.930798,37.653163,8.223473245,8.75,0.405,38.5915255812466,15.76,6.01,3934.143254
6878,Alameda ,-122.0615667,37.7216743,8.579097962,0.1,0.235,19.9016931641039,45.13,10.53,517.7771761
2845,Los Angeles,-118.4768353,34.0751025,11.47355111,0.0,0.145,42.7484187756975,15.21,8.62,3943.716522
7231,Orange ,-117.829038,33.5950883,10.01339482,0.0,0.21,30.9765268949549,10.33,4.46,1169.753187
4207,Orange ,-117.6836291,33.5688148,9.258798193,0.0,0.62,34.987429715943,18.37,7.24,2413.420415
8116,Santa Clara,-122.075678,37.3194403,7.78648165,1.7,0.22,30.8122787015383,8.55,5.68,1111.389349
2553,San Diego,-117.0682214,33.0159951,8.765781771,0.7,0.16,26.7302669669044,18.66,8.13,811.64594
2440,Alameda ,-122.2910214,37.8947731,9.026342124,12.0,0.37,38.4546613550021,25.52,6.43,255.583202
2748,Los Angeles,-118.4912444,34.0918293,11.36946734,9.0,0.11,46.4660927811369,11.25,6.47,4359.149253
7652,Contra Costa,-122.0543368,37.8736123,8.722211783,2.75,1.02,39.0645477387804,20.85,6.62,2704.22504
17461,San Diego,-117.1809654,33.1159777,8.051836634,8.0,0.395,33.1708109245757,16.46,9.6,712.6422402
7849,Santa Clara,-121.7397981,37.3090443,7.713064167,1.75,0.1,15.2831045484112,26.37,11.18,384.0571579
5781,Contra Costa,-121.9386173,37.7319234,8.588332559,0.0,0.2,26.033436399124,25.59,7.84,1613.510891
7753,Santa Clara,-121.9867326,37.2807949,8.066948524,0.0,0.56,31.9921576353633,23.27,6.52,1234.89916
6381,Orange ,-117.7820948,33.7399828,11.57430185,0.2,0.335,31.2247527119233,16.51,5.94,838.2000153
5894,Sacramento ,-121.173807,38.7028284,7.775101915,0.0,0.21,19.544803493144,26.04,11.52,707.1802233
2519,Orange ,-117.8923185,33.605086,10.64934155,2.0,0.15,47.0954019446835,16.99,7.58,1641.295195
8320,San Diego,-117.1998988,33.3337164,8.294283511,0.0,0.0,25.5119890752463,24.36,11.34,982.8196334
4730,Los Angeles,-118.4179511,33.7724316,11.52390363,0.0,0.01,28.8454497657395,11.9,6.45,791.1892779
879,Los Angeles,-118.4052294,33.8696728,11.90701301,0.0,0.035,32.8765931602348,14.32,7.38,1387.75272
4493,Sonoma ,-122.5327531,38.3129516,7.661353194,0.0,0.15,30.8129306776134,23.77,7.41,489.235751
2300,Sacramento ,-121.1238857,38.3134475,8.555158867,0.0,0.1,21.0380488625458,25.23,12.64,102.7146067
4884,San Luis Obispo,-120.6811592,35.5116739,6.089092544,0.0,0.11,24.3091334603679,34.9,7.76,875.7600977
5413,San Diego,-117.252275,32.7408214,9.979381732,0.0,0.3,23.8314825710728,23.56,7.09,273.1235499
2700,Santa Clara,-122.1184581,37.4205589,8.268726954,0.0,0.08,23.4441701528002,16.08,6.47,539.4349019
8131,Sonoma ,-122.6369331,38.5260666,6.844887952,0.0,0.0,28.6729835591883,32.64,8.33,470.9065864
5240,Contra Costa,-122.0838023,37.8874605,8.745494937,0.5,0.205,32.1014073915363,23.52,7.45,1383.030654
6111,Contra Costa,-122.1364828,37.879801,8.764232542,9.0,0.45,36.95922344626,16.2,5.93,1163.499034
4538,San Diego,-117.2118813,33.0198637,8.450367577,11.0,0.1,36.59126413598,9.75,5.77,389.5052104
2545,Orange ,-117.8209398,33.634782,10.55185202,3.5,0.035,31.1030058736779,13.93,7.09,708.0333004
4624,Ventura ,-119.230938,34.2960463,8.688194818,0.0,0.32,25.7547188715619,40.3,8.88,524.8486844
2917,Napa ,-122.2248403,38.3226754,8.880715472,0.0,0.11,26.7470109368015,42.75,11.77,147.985131
5868,San Diego,-117.0607193,32.8068307,9.408170007,0.0,0.1,21.8220041196675,26.02,6.87,496.5879966
2470,San Mateo,-122.2802497,37.5134397,8.26766739,12.0,0.53,33.0076043463437,17.88,5.36,416.5329466
4095,San Francisco,-122.4504754,37.7654353,8.518058376,0.7,0.235,22.6036449187326,46.92,8.78,278.9256853
4053,Riverside ,-116.3757329,33.7163278,7.28614047,4.0,0.15,25.3541885144555,18.56,8.85,927.8205575
4910,San Diego,-117.1877825,32.9125478,9.416697746,8.75,2.25,37.953297844009,13.48,4.94,1032.208833
4080,Alameda ,-121.8009991,37.6672948,8.27838412,0.0,0.01,25.1870147306912,31.1,10.43,625.6507146
5929,San Mateo,-122.4626241,37.5946374,8.076992531,0.0,0.125,21.9254617341592,33.84,6.41,1003.243356
3791,Contra Costa,-122.0807769,37.8725669,8.6855823,0.0,0.55,23.6161043220556,20.99,6.63,753.8685317
6026,Ventura ,-118.7204079,34.1885775,9.791150208,0.0,0.0,26.6954910726187,14.48,10.44,834.570191
6254,Alameda ,-121.8997998,37.6694679,8.485042545,3.5,0.22,31.2208836960583,27.11,8.25,1424.087908
3306,San Diego,-117.104299,32.7699149,9.741801349,0.9,0.185,41.6890345865253,25.88,4.97,1792.850612
2203,San Luis Obispo,-121.0973548,35.5799023,7.054541473,4.0,0.0,15.4427726404575,33.52,8.53,282.9036815
1367,Los Angeles,-118.1100855,33.7557499,11.49358879,13.3,1.345,58.1360522704855,18.08,9.0,1256.171373
5569,San Diego,-116.9179144,32.7752264,9.595855277,0.0,0.1,25.0288876810893,29.13,9.04,635.1446711
3319,San Diego,-117.2489105,32.747805,9.993092411,0.0,0.5,27.8003562391834,23.56,7.09,437.817338
4285,Alameda ,-122.2321836,37.8114477,9.430964922,0.0,0.33,35.3338572204739,39.19,8.15,1676.351188
5891,Alameda ,-122.2026154,37.8345259,8.905661106,9.0,0.2,25.0230362344507,35.22,8.86,340.2205783
2451,San Mateo,-122.1706821,37.4747978,7.984283053,3.5,2.89,46.1851291318015,28.1,7.23,2789.642996
5505,Alameda ,-121.8865529,37.6811899,8.471058818,0.0,0.455,31.5561127030062,25.1,8.06,1049.041443
2245,Shasta ,-122.2544681,40.6178721,8.407923828,0.0,0.0,15.9236023322289,27.09,9.68,154.758327
3088,Los Angeles,-118.5457784,34.4462571,9.803298353,0.0,0.2,28.7396682880785,26.16,11.43,909.1786573
4564,San Francisco,-122.4444148,37.7528357,8.592869137,0.0,0.225,21.6058088500994,19.44,5.43,693.0614301
16363,San Diego,-117.2092215,32.9260179,9.376493816,0.0,1.065,36.7973356793407,9.16,4.94,1421.78367
6546,Alameda ,-122.07244180000001,37.5699748,8.619993051,0.0,0.02,12.0934202813803,57.45,15.56,471.3941075
2234,Santa Cruz,-121.9990254,36.9957924,6.02411168,0.0,0.315,21.1446142301108,22.44,7.42,1223.110098
4115,Sonoma ,-122.6991437,38.4600591,7.173928858,0.0,0.305,24.3707529268532,34.73,9.76,864.8324218
3038,Los Angeles,-118.4868492,34.0660696,11.42938126,0.0,0.02,37.8174334314501,15.21,8.62,1135.667823
1667,Monterey ,-121.9104587,36.6221465,5.967163923,0.0,0.2,21.3033052386631,35.36,9.24,239.1956294
5262,San Francisco,-122.4580012,37.7594542,8.518058376,7.0,0.38,24.9767768345259,18.58,4.26,626.2429804
5738,Santa Cruz,-122.0929441,37.1646713,6.524164655,0.0,0.2,22.3585020373141,19.06,6.07,496.9173039
3262,Los Angeles,-118.3875164,34.1016653,11.50092642,4.0,0.05,40.8718679904509,12.8,6.13,1492.334209
7789,Contra Costa,-122.0844254,37.9107096,8.806077555,3.15,0.25,32.0027098402786,21.04,6.39,1705.496199
3609,Ventura ,-118.8453433,34.2151494,9.226176838,0.0,0.2,34.8946986273873,17.26,6.86,1511.177969
7893,Santa Clara,-121.9156579,37.273586,8.265033842,12.0,0.38,28.7320424496353,27.98,8.4,727.3568922
2425,Sacramento ,-121.3394431,38.5863682,9.16975883,0.0,0.01,22.1167853347099,55.81,9.86,389.6390142
7420,Alameda ,-121.9830876,37.6518042,8.235147338,0.0,0.025,20.6409038684464,25.39,7.98,1703.376788
5345,San Diego,-117.2529532,33.0362413,8.949761592,0.0,0.26,40.2596300086082,17.51,9.05,627.2175319
7348,Sacramento ,-121.2486806,38.6916618,8.260219187,0.0,0.0,14.732068036316,49.99,13.68,443.4807701
1525,Monterey ,-121.8297974,36.5825013,5.838525178,12.0,0.335,22.7566417668508,29.2,6.08,596.3398078
4667,Santa Clara,-122.0571249,37.344829,8.02400443,0.0,0.2,30.4101621376488,12.22,7.26,1147.002042
7385,Ventura ,-119.1886473,34.281982,8.917972707,0.0,0.35,29.7361567970505,34.39,7.65,603.4637988
6817,Contra Costa,-122.0467663,37.9190883,8.87156325,3.95,0.265,30.9265384792843,20.12,7.24,1130.158929
8596,Alameda ,-121.8054596,37.5511338,7.817379185,3.5,1.075,42.9012602050018,19.59,6.9,2050.574274
1958,San Luis Obispo,-120.5594692,35.2737346,7.233526944,10.0,0.02,39.692695609359,18.34,4.99,1133.309711
3478,Orange ,-117.6512991,33.4516707,10.24381526,9.0,0.05,44.2098297156101,14.47,5.91,2017.968874
2668,Nevada ,-121.1947188,39.1006443,7.231424834,0.0,0.0,19.9597200130521,29.44,8.59,70.18843855
2455,San Mateo,-122.3234915,37.5405075,8.366076569,0.9,0.125,31.8176377330115,32.14,6.81,1435.710292
3867,Orange ,-117.7681955,33.5409778,9.609792685,2.0,0.025,31.3612424380177,26.73,7.79,992.0140732
3032,Ventura ,-118.9030079,34.2028424,9.20106692,0.0,0.595,39.9354507125561,14.49,7.4,1739.688194
3426,Shasta ,-122.3229123,40.5431529,8.852833618,0.0,0.01,12.6871590079512,72.6,19.85,205.0830358
2822,Orange ,-117.8092479,33.8222704,11.97911915,0.0,0.03,36.8902948235597,13.78,6.39,628.8337561
5143,Orange ,-117.5959073,33.6493352,10.36622102,9.0,0.475,38.0492063708477,14.82,9.63,669.9908698
4335,Santa Clara,-121.9287007,37.1484376,6.826727369,0.0,0.0,37.9467350201976,29.78,6.7,1656.504704
3419,Alameda ,-121.9351067,37.5592488,8.256741204,3.75,0.01,25.9865826626702,21.01,9.87,2011.463008
3613,Los Angeles,-118.4049506,33.7882095,11.54448189,4.0,0.0,32.3521147353121,12.61,6.81,938.5907549
5545,San Diego,-116.7641322,32.8078834,8.322264108,1.0,0.1,23.2970034181271,21.15,7.96,298.4771168
2328,Santa Cruz,-121.873767,36.9631315,6.033780148,0.0,0.2,25.4680252727136,25.45,8.05,1262.305018
7675,Placer ,-121.135857,38.7669083,7.58815848,10.75,0.11,23.9705609931487,19.91,8.56,371.784383
3727,San Diego,-116.647342,32.8244867,7.773447763,0.0,0.0,31.7461647609622,16.9,6.43,239.1833624
6527,Orange ,-117.838955,33.6147718,10.32998473,0.7,0.1,32.9802761913454,10.51,4.65,1025.279026
8938,Santa Clara,-121.7688495,37.2791433,8.040509212,3.6,0.1,30.0204811119508,22.0,6.96,1093.611496
5277,San Diego,-117.0749912,33.0009657,8.817953727,2.65,0.425,24.8640844951005,13.93,6.11,1123.260974
6704,Placer ,-121.2003901,38.7553138,7.913038986,2.0,0.42,29.1917535309572,28.5,11.09,875.6246378
2290,Marin ,-122.5616009,37.9636753,8.33178137,12.0,0.275,29.902142266428,8.4,4.61,1227.363894
1312,San Bernardino,-114.3064842,34.1887788,9.525414732,0.0,0.1,14.6440069526917,19.95,8.33,145.5216373
5271,San Diego,-117.2211586,32.9512328,9.412393689,0.0,0.01,17.0349915542734,9.68,5.32,538.9825616
2200,Monterey ,-121.879603,36.5816889,5.512696763,0.0,0.0,24.1766503520859,28.5,6.29,1609.262349
2468,San Diego,-116.8984176,32.7723038,9.546164472,0.0,0.1,17.4554987971281,32.84,10.5,367.5008002
3906,San Diego,-117.2397938,33.0487896,8.846021259,0.0,0.1,28.3078775394129,18.32,9.5,386.6388079
3520,Los Angeles,-118.4248511,34.1131952,11.32775522,0.0,0.0,32.5600959892727,13.11,7.51,645.947673
3028,Orange ,-117.812099,33.8106746,11.95175052,0.0,0.0,40.9791869281793,14.42,6.84,802.1279387
2766,Los Angeles,-118.4214241,34.1358007,11.4048767,0.0,0.01,39.1381257796371,15.32,7.71,598.9635734
7263,Santa Clara,-121.7642787,37.32486,8.123079192,0.7,0.05,14.1642218804725,26.77,7.73,405.1115557
1797,Contra Costa,-122.2911825,37.9045535,8.912586005,0.0,0.155,30.1948870703676,28.12,6.41,270.6320323
2224,San Diego,-117.1703733,32.6854276,10.40904417,12.2,0.85,49.3280602076393,23.87,5.97,1640.505302
2214,San Diego,-117.2409319,32.8551617,9.521262943,0.0,0.7,37.8816972921752,15.03,5.13,1226.781064
2428,Riverside ,-116.3498865,33.7257343,7.171733406,0.0,0.0,24.5644569918039,14.04,5.76,1199.570014
2743,Sacramento ,-121.1389007,38.6706643,7.729101947,0.0,0.22,14.9234147184107,27.25,12.5,602.899548
4245,Orange ,-117.8701726,33.5927639,10.56239599,9.0,0.1,40.8763331173523,16.52,5.91,1004.471207
7095,Santa Clara,-121.9934281,37.2212376,7.376700849,0.2,0.885,34.9411528039523,15.14,5.91,1627.153731
5678,Santa Clara,-121.8341798,37.2057405,7.736306402,0.0,0.15,17.0574945355108,18.02,8.39,178.6454483
2997,Fresno ,-119.6660507,36.8592093,13.18430986,0.0,0.025,29.6099114378377,24.7,8.16,210.0282899
3845,San Diego,-117.254695,32.8047692,9.953003115,1.0,0.055,24.9585948574919,17.92,7.9,360.6990271
6999,San Mateo,-122.2883303,37.5208293,8.341632719,16.25,0.28,32.8154307322357,22.7,6.34,597.3781823
2467,El Dorado,-120.8721231,38.5855876,8.050223365,0.0,0.0,22.8765273922208,26.28,8.63,237.9538128
6359,Orange ,-117.6331763,33.6797872,10.48918513,0.0,0.335,33.0219990101262,12.04,7.2,419.8568482
7835,San Diego,-117.2469015,33.0991711,8.485267936,0.0,0.11,23.1217245410951,15.19,9.62,684.2626393
3991,Monterey ,-121.9452821,36.5852187,5.20985183,3.0,0.235,18.3696135737995,16.18,7.19,416.9110603
2686,Riverside ,-116.2526918,33.6381933,7.190133472,0.0,0.0,14.7844769380979,33.1,11.75,118.0074721
4782,Sonoma ,-122.5375898,38.3800529,7.427709431,0.0,0.7,31.4652451781611,23.14,6.97,436.4163042
4486,San Diego,-117.0829654,32.9799345,9.617913699,0.7,0.625,34.8472542374922,16.92,7.34,1788.165131
4233,San Bernardino,-117.6163568,34.1541568,13.05967134,0.0,0.0,29.1045290953883,22.01,10.57,179.8731242
3634,Placer ,-121.1657403,38.983718,6.958761305,0.0,0.0,20.7660008197225,39.19,7.91,271.3804043
2155,Los Angeles,-118.5720594,34.1480383,11.6497582,0.0,0.0,27.5556329030734,28.25,9.06,336.2062924
3588,San Mateo,-122.3232206,37.5247152,8.301121136,0.0,0.175,19.0935908070257,32.22,6.52,1038.736629
4016,San Diego,-117.2350137,32.7898373,9.862956151,0.0,0.085,22.8326446951732,17.92,7.9,642.5146784
3135,Santa Clara,-122.0731778,37.3853495,8.088003994,10.2,0.345,40.6582769231803,14.77,6.39,1937.663649
7256,San Diego,-117.235812,32.944286,9.501412374,0.0,0.31,28.8098914101775,9.68,5.32,1378.726879
3907,Contra Costa,-121.9480876,37.7449639,8.624526559,0.0,0.0,23.5818651770468,28.13,8.66,1814.439075
6543,Marin ,-122.5626533,38.017872,8.337092355,0.0,0.535,23.7844740467986,25.29,9.38,604.3624471
4926,Santa Cruz,-121.9240389,37.0237015,6.131193758,0.1,0.03,24.4975446613848,19.68,5.99,525.349549
5229,San Diego,-116.7875799,33.0348099,6.944122766,0.0,0.6,22.4073010144707,25.42,12.28,311.1729601
4739,Contra Costa,-122.1124879,37.9702795,8.703327583,0.0,0.16,25.7992762068844,39.62,8.9,381.3747443
5315,Contra Costa,-121.9256511,37.8934212,8.260503938,0.0,0.26,22.2256543941408,35.26,10.01,554.2805133
1838,Los Angeles,-118.4594426,34.0704417,11.46050297,0.0,0.055,40.60002944663,11.93,6.97,2377.140464
4382,Sonoma ,-122.8272234,38.3819817,6.631714822,0.0,0.025,25.1462917673376,33.85,9.04,441.9531446
2816,San Mateo,-122.2345855,37.4564906,8.108783051,0.0,0.035,22.6747296232098,42.36,8.38,476.9616357
5858,Santa Clara,-122.0182629,37.2882356,8.088900664,0.0,0.045,24.4637654056854,10.29,6.06,1043.662172
2038,Santa Clara,-122.1103938,37.4144214,8.159247263,5.5,0.325,34.6676874641504,16.37,6.3,942.3665318
7124,San Diego,-117.0656323,32.8437051,8.971803415,1.2,0.025,30.3408965024741,27.21,7.5,978.3216567
3675,San Diego,-117.010947,33.041943,7.709687274,0.4,0.01,23.144055503283,15.19,5.65,207.4922384
4698,Santa Clara,-122.1470265,37.4511865,8.178848498,4.5,0.85,27.2101855223984,11.04,5.92,469.0632597
4332,San Mateo,-122.2147667,37.4463,7.967926605,29.75,0.7,43.0132304442198,11.5,4.42,615.1164245
7024,San Francisco,-122.4503095,37.7372232,8.550366266,0.0,0.185,23.3161610447804,25.97,6.95,543.1834838
5467,San Diego,-116.978192,32.8753135,9.247595764,0.2,0.025,16.1534191745369,36.45,10.03,426.096735
3418,Alameda ,-121.7246715,37.6894445,8.559907543,12.0,8.25,30.6106165710239,31.1,10.43,486.6811017
5206,Marin ,-122.5941051,37.9762769,8.201260033,12.0,0.0,21.7542486443857,20.78,7.15,1076.846919
5722,Santa Clara,-121.8770809,37.2305812,7.93206679,1.0,0.23,22.3918388808025,17.94,8.31,782.6924286
3494,San Diego,-117.0736093,32.795586,9.572060534,0.7,0.01,27.0627445613434,35.27,9.06,514.5916525
5954,Placer ,-121.3353191,38.7832996,8.360261453,0.7,0.1,19.8922470579294,33.77,16.67,862.9000417
4348,San Francisco,-122.4716376,37.7519442,8.609349559,0.0,0.22,29.5767027950933,20.44,6.36,1960.072442
6469,Ventura ,-118.8089778,34.2377255,9.214294962,0.0,0.05,20.6456077397146,36.72,11.93,456.1638732
3736,Orange ,-117.5673455,33.6311195,9.899298198,0.0,0.035,26.1459573329511,14.01,8.5,989.6090817
3230,San Francisco,-122.4517871,37.7523832,8.482981865,0.7,0.255,23.030594354599,16.09,4.46,746.8476212
5029,El Dorado,-121.0617481,38.6825337,8.077388737,7.0,0.0,17.6680860813073,21.27,10.99,534.8060222
5490,Alameda ,-121.9692968,37.714448,8.390964367,7.0,0.28,33.5117411981158,21.89,6.53,4136.236149
3573,Los Angeles,-118.8174173,34.1447221,9.408842934,2.25,0.05,34.8548639505017,16.99,9.38,1331.06103
5706,Fresno ,-119.7682639,36.9039783,12.95274823,0.0,0.145,46.8235667550581,21.09,6.52,502.3187568
5630,Santa Clara,-122.0268266,37.3451032,8.152884657,4.5,0.21,33.1744653266661,13.01,7.71,1247.896207
2913,Solano ,-122.084367,38.29468,8.398175609,1.0,0.0,19.9062168050981,53.29,9.99,208.047437
2500,El Dorado,-120.6258013,38.7330245,6.939431469,0.0,0.1,22.5981115596325,43.63,8.31,406.0788983
2012,Contra Costa,-122.0638053,37.8644358,8.671928857,0.0,0.55,19.8508011233295,26.48,8.28,400.5765358
5910,Contra Costa,-121.9816307,37.7393783,8.404332483,0.0,0.175,22.2894407549413,26.9,8.32,2386.771394
2957,San Diego,-117.0488065,33.0121262,8.818302177,0.0,0.0,18.7741652755923,19.45,7.95,407.3531258
2136,Contra Costa,-122.216662,37.8838155,8.844592768,2.25,0.25,33.6222722674064,15.06,7.32,1295.411557
1528,Sonoma ,-123.3277435,38.610412,5.836523729,4.0,0.0,22.6417420131032,15.41,4.93,94.55397648
4578,San Diego,-117.3205365,33.1483685,9.128880841,0.4,0.32,33.1530427544142,19.3,9.4,1047.254121
3444,San Luis Obispo,-121.0752154,35.5312167,6.853275783,16.0,0.0,16.3106530805589,33.52,8.53,308.9241264
3350,Santa Clara,-121.8242758,37.2325432,8.037899411,0.0,0.0,14.4483013439739,50.4,11.39,540.6859701
3275,San Diego,-116.9909735,32.9600148,8.940570098,0.0,0.0,25.4311075171371,24.14,9.63,695.1141348
7299,Contra Costa,-121.9553576,37.7784401,8.566895158,2.45,0.37,28.8165448235805,17.58,6.87,1746.429123
2072,Monterey ,-121.9173782,36.6198749,5.967163923,0.0,0.15,22.4429991508678,35.14,9.17,202.6136399
4556,San Francisco,-122.4392706,37.740278,8.616606721,2.25,0.26,24.6583815496827,26.02,7.16,507.854987
4146,Orange ,-117.7056802,33.8831822,12.12661657,0.0,0.0,24.2850702549881,21.47,10.58,166.0850595
4552,Sacramento ,-121.1025625,38.6698999,8.020824201,8.75,0.01,21.4008476815314,23.48,10.85,383.8290375
1634,Alameda ,-122.270922,37.8883409,8.944022196,0.0,0.11,21.0699195605415,14.57,4.97,123.2718616
4373,Los Angeles,-118.3938557,33.8698051,11.90424581,0.0,0.27,41.4498023668695,12.77,6.38,1606.719849
3448,Orange ,-117.7094915,33.5354152,9.269528531,0.0,0.175,24.9188618377041,19.29,9.11,869.0377587
5687,Contra Costa,-121.797346,37.8328349,8.208825273,0.0,0.2,24.339101439151,16.32,6.18,436.4746259
751,Placer ,-120.1832593,39.1853773,6.224730496,0.0,0.21,27.2007359309859,16.51,6.68,477.4425527
3920,Santa Clara,-121.9339443,37.239751,7.964019351,0.0,0.425,19.8690946779973,17.02,6.13,510.5857842
1796,Ventura ,-118.9266027,34.1665091,9.1267082,0.0,0.025,23.5371556238476,18.47,9.66,332.7042393
6482,San Diego,-117.2875241,33.0980696,9.116796903,0.0,0.225,31.4668239744873,13.17,6.9,1402.265486
3865,San Francisco,-122.4321032,37.8006155,8.735282433,45.5,0.835,46.7367757140735,15.13,5.76,753.1105524
5991,Monterey ,-121.8182712,36.5409106,5.348267036,0.0,0.06,19.0084242015744,18.81,5.06,678.5825688
4681,San Diego,-117.0924729,32.8247352,8.923838226,12.0,0.1,25.9738031843905,30.17,8.36,415.317665
2889,San Diego,-116.8356541,32.8013941,8.71314314,0.0,0.0,23.1914386966821,25.05,7.52,393.4866292
3266,Monterey ,-121.6316313,36.5436798,5.193055543,12.0,0.025,34.4608380566312,14.56,6.14,373.5946386
5188,San Diego,-117.0665065,33.0037084,8.663859503,1.75,0.37,24.7854511132271,17.65,7.66,602.4404955
2363,Placer ,-121.250877,38.7965217,8.093463042,0.25,0.12,14.6245702378761,43.95,14.04,412.6328542
3352,Orange ,-117.6870276,33.5031281,9.672699069,0.25,0.1,33.7040699011256,13.98,6.74,831.4126397
9713,San Diego,-117.2527759,33.0779769,9.024757818,0.0,0.4,28.7739596881643,14.51,9.14,1083.553914
4781,Orange ,-117.7195001,33.536825,9.270035769,0.0,0.25,27.1811473489784,19.29,9.11,774.734848
3936,Santa Clara,-121.8972821,37.2633246,8.258575338,0.0,0.325,18.5383171914455,36.44,10.47,523.4019111
4286,Santa Clara,-122.0192271,37.301992,8.112506117,10.1,0.225,25.1484391025844,16.88,8.67,412.8401759
5969,San Diego,-117.2237382,32.8318456,9.594814286,4.5,0.06,34.4493160975605,22.74,6.19,1483.914582
4789,Santa Clara,-122.1409467,37.3611924,7.728685195,0.0,0.2,30.9306032262984,8.11,5.2,1136.292927
3270,Los Angeles,-118.6049503,34.0516505,10.77799813,1.0,0.0,32.3180082842983,11.79,6.24,1423.202687
2460,El Dorado,-119.9479318,38.90693,4.117833001,0.0,0.06,20.05442228661,31.27,5.76,362.2733624
3539,Los Angeles,-118.5555249,34.0737773,11.09276516,0.0,0.0,24.3578689668151,12.66,8.34,
5927,Santa Clara,-122.0239096,37.274416,7.913397796,0.0,0.11,26.9156425981333,11.49,6.91,988.893035
6099,San Mateo,-122.3691594,37.5649612,8.261937576,0.0,0.135,27.9962959385303,21.75,7.47,707.0173138
3535,San Mateo,-122.3377716,37.5294551,8.325717291,0.0,0.325,21.1835034637001,24.92,6.08,768.3958733
